I'd like to reserve two seats at 100 yuan   please , All right  May I have you name   please ?
Tomorrow , We can hold them until one day before the show
All right   thank you very much  Good bye , You are welcome  Goodbye
Every time when you glimpse some stylish clothes   you change into another person , Stop complaining   OK ?
Wait a moment  And you can check where other sales are , Hi   Janice  Our first weekend after being employed is coming  Show me your plan
God knows  Speaking of chores   I would rather do some washing than cooking , For me   I think I will iron my shirt and trousers  Actually   weekends tend to be the most hectic day in the whole week
Can I borrow your suit ? , That's out of the question
Really ? Have you ever tried Moroccan ? , I can't say that I have  What are the basic ingredients ?
As a matter of fact   he gave me this address , Let's go there for lunch ! I'm up for an adventure !
What do you do in your spare time ? , I have many hobbies  I like almost all kinds of sports and I also like to listen to classical music
Who is your favorite author ? , I like the novels of Dickens very much  I've read almost all of them in Chinese translation
What kinds of films do you enjoy ? , I like all kinds as long as they are exciting
It's a deal , Watch out   Patrick !
That's for sure  I feel like I'm melting , Did you watch the old-fashioned wrestling game last night ?
Ouch ! , Are you all right ?
Yes   I can , It is interesting   isn't it ?
Sure  Take the tennis racket  Now   throw the ball up   and hit it with the racket  Like this , Let me try  Oh   I missed !
Yes   very high  Over your head  Then you will have time to hit the ball , Oh ! I hit it
Have you heard Jenny divorced her French husband ? , Oh   really ? No wonder that she looks quite depressed recently
That ’ s true  She said they often argued over nickel-and-dime things , Yeah  Mixed marriage is tempting but full of culture shock
Definitely  Just hope Jenny can recover from the pain of divorce soon , My brother joined the army last year
I can tell it from your build , I can't wait to go skiing tomorrow
I used to be like that  But I go skiing so often that I don't get excited anymore , I only go skiing twice a year   so it's a real treat for me
Whenever I go to Vegas   I get really excited , Oh  that makes me excited too !
Yeah  He's the most experienced athlete in the field , He won the first place !
How's it ? , It was so perfect that it won a unanimous 10
Hello   Michael  My name's Shirley  Pleased to meet you , Pleased to meet you   too   Shirley  So   what do you do ?
Where are you going for your trip ? , I think Hebes is a good place
Yes   it's said that Hebes was experiencing six degree strong winds , How do these storms affect the people who live in these areas ?
You are quite right , Hey   David  Would you like some drinks ?
Why ? , For killing time and making new friends
Well   I'll try  Then what would you like to drink ? It's on me , I'd like a gin and tonic
Oh   he's a very serious person , You must feel very uneasy at his home
Did you just get your review or something ? , Yeah   but that's not why I am upset  I just found out another guy got a promotion  He doesn't know how to do anything  He sits there and kisses the managers butt all day long
Look on the bright side  At least you have a job , Yeah  I shouldn't stress about this anymore  It's not like I can do anything about it
Now you're talking , Which kind of sport do you like to watch ?
Yeah   it is my favorite  Many Chinese people including women and children would like to concern the game  I think they want to see the performance of coming and YiJianLian   the Chinese players in NBA , What kind of sport do you like to participate in ?
Moderate exercise is really important for health  ' Life lies in movement  ' , How about playing tennis with me ?
Come on in  Would you care for a drink ? , That sounds refreshing  Thanks !
Say when , Delicious ! Did you make this chocolate cake yourself   Fred ?
How about seconds   Victor ? , Nothanks  I'm full
Good afternoon   Sam , Good afternoon   Tina
I would like to go skating  Feel like going with me ? , Is skating interesting ?
It doesn't matter   I can teach you , It's very kind of you
No   I didn't , What a pity !
Who do you like best of the NBA players ? , Kobe
That's fine , Mr  Bellow   have you anything in mind as to what to drink or may I make a few suggestions ?
That ’ s good , ( The waiter makes the cocktail for Mr  Bellow and hands into him  ) Here is your Shanghai cocktail   Mr  Bellow
Yes  Table tennis is probably the most popular , I expect all Chinese can play table tennis
Yes   I like  But I can't play it well , Are indoor sports popular ?
We can play together if you are free , That's great
Nothing  I'm just asking , Just asking ? But why is your face burning like mad ? Ah-huh   someone has a crush on Jenny   doesn't he ?
Well   I don't have the guts to ask her out , What're you so afraid of ? Just tell her what you're feeling about her
I don't know  Well   maybe   you're right   but how am I going to tell her ? , Look   that bamboo groves are flourishing  Let's go and play there
Then we'd better not go , OK
Please   honey   I have made proposals to you fifteen times , I know  But your way doesn't touch my heart
OK   I want you to be happy when we are together   and when you are sad   I would always stay with you , When I am angry and want to beat someone   you stand there and let me do what I want  Would you ?
Didn't you say you were planning a trip to China ? I heard the northwest and north of China are experiencing severe sandstorms ! , I was planning to go to Beijing first and then go to northwest China ! Looks like I'm in trouble
Absolutely ! I don't think any planes are going anywhere  The sand being blown around has cut visibility in Beijing to less than 100 meters  But inseems Gansu Province is being hit the hardest , That's exactly where I was planning to go !
Are you serious ? , Yes   I mean it
Hey   come on  It's too early to say that  We can fix things , I have thought about it for a long time  I think it's time to move on for both of us
I knew this would happen some day , Then why didn't you talk to me ?
Have you made the decision yet ? , I think we'll be better off if we are apart
Hi   Jack   how have you been ? , Not very well
Come on  For a man who's feeling so   down   there're usually two reasons  Either his career is going downhill   or he has a broken heart  Since you're so successful   it must be the latter , Well   you're right  I just broke up with Jane
Well   she is not to blame  It's always difficult to choose between career and family , Maybe you're right
You don't look too well  What's going on ? , I just lost my job  I'm just worried about how I'm going to pay the bills
That's tough  What does your wife think about this ? , She's trying to be supportive   but I can tell she is very worried about our financial situation as well
No problem  In the meantime   don't try to worry so much  You'll get through this , Where are you from ?
It's in the South of China , How is everything going with your girlfriend ?
It was a few things  The first thing that happened was that we were supposed to go out for a romantic dinner for our one year anniversary   but she stood me up ! , Really ! Did she tell you why she didn't show up ?
I wanted to   but I knew that if I spoke to her   I'd just blow up at her   so I decided to just go home  I called her later that the night   but she didn't answer the phone , I can't believe she would do that to you  It's so dishonest-and rude !
I guess so , So I don't think you'll have a problem finding another girlfriend  There are plenty of fish in the sea !
What was more exciting   starting college or starting work ? , They're pretty similar   but in different ways  I really can't decide  How about you ?
It's different for everyone   but because I knew school was going to be so much fun   I really got excited about it , But work is a huge portion of our lives  I'm looking forward to making it fun
Excuse me  My name is David Walker  Haven't we met before ? , Well   let me see  Do you work at IBM Corporation ?
Hey Mike  What are you doing tonight ? , Nothing planned  How about you ?
I say we get drunk tonight  I don't want to think about all this stuff , But we have to work tomorrow
I really enjoyed tonight's party  Thank you   Sarah , You're welcome   Bob  It was nice meeting you
I'm afraid so , It's almost 6:00  I'd better be going
What a hot day ! , Yes   summer is coming
Do you want to go to the beach there ? , Yes   of course  And what's your plan ?
It's one of the highlights of the match , What ?
What do you think of the Olympic motto ' Higher   faster and stronger ' ? , Well   it's better than ' Friendship first   competition second '
What's up   buddy ? You look so upset , I just broke up with a girl  Why didn't she understand that I loved her ?
Did you think about talking to her again ? Maybe she is waiting for your call , I have asked for a talk again   but she refused and said she wanted to be quiet
And good shot ! , A goal !
Oh   really ? That is great news  What does he look like ? , He is tall and slim   fair-haired
Oh   it ’ s love at first sight , I hope the host team loses
But two players of the team have been booked and one is out , What do you think of the former champ ?
I suppose he's not in top form , What do you think of AC milan and the team of Argentine ?
Yet the Argentine attacker is worth a bet , Steve   when are you going back to America ?
I've really enjoyed your party   Lisa , Not at all   Sam
That's correct , Well   say hello to him for me
I've got to catch the last bus  See you later , Are you still at that work ?
I think I'm quite fit for a driver , But it's very tired
I haven't told them  Maybe I'll make them know after the vacation , What do you do now ?
I was fired last week , I'm sorry to hear that
After the tour I'll have a rest  And then go to find a new job , Best wishes for you
Not so bad   but Kevin does have problems with his wife , What ?
Yeah   I agree with you  But you know   it ’ s just one of those things , Can you tell which team seems to win ?
They're still fighting hard  Let's wait and see , We'll miss you while you're studying in the United States
Hello ! , Hi   what's your name ?
Yeah   my name is like N-A-N-J-U , Oh   OK  That's a nice name   Nandu  And where are you from ?
The Ukraine team took the lead by 3 to 1 at the end of the first half , The Russian team needs to tie the Ukraine to get the pass for the final
No   it's the Japanese team , Japanese teams always play a dark horse
They're absolutely right to get a replacement for 21 , If the Phoenix beats the Rocket   it will enter the final
Well   I've been practising for 5 weeks , Is this your best score ?
Did you see his last dive , Yes   it's perfect !
Nothing much  What are you up to ? , I was just concerned about Sam  He hasn't been himself lately
Yeah  He's been sitting in his room everyday for the last 4 days , Why don't we take him out ? We can try to take his mind off of it  In the least show him that we're there for him
Sounds good , Which team won ?
They managed a 99:80 victory , It's quiet everywhere in winter
It's snowing heavily  What about taking a walk ? , That's a good idea  Let's go !
I've got it  I like the feeling of stepping on the ice , Yes  Very wonderful
I'm sure he was off-side , But the ref didn't whistle
Hey  Owen ! Have you gone on your family vacation yet ? , Oh   yes  I got so tired  My son began to cry the moment we got on the train  It was very embarrassing because we took the over-night train and the noise made it difficult for other people in the cabin to sleep
Where did you go ? You've got a beautiful tan , My wife didn't like to go to amusement parks   so we compromised and finally went to the seaside  I think vacation in summer is not good
His friends will be very happy to get the little souvenir , And I taught him how to swim in the sea  It was fun and made him braver than before  After we returned home   he wasn't afraid to sleep alone in his bedroom
But I still think AC milan's defence seems better organized , But the Brazilian is tougher
Twelve  He's very sensible for his age , In spring   people are feeling refreshed  They take off their heavy winter clothes and walk with a straight back and light steps  They feel they are full of spirits and energy
That's true  In summer   the first place people want to go is a spacious room with air-conditioning or a quiet river or swimming pool , I myself like very much to listen to the singing of some of the insects   especially the singing of cicadas
Well   winter is a season for relaxation   do you agree with me ? , Well   it's hard to say  For the fields and rivers   winter is a relaxing season   but for farmers   I think they might take a rest physically   but mentally they are still busy thinking   planning and calculating for the working of the next year
I like collecting stamps , But it's an expensive hobby   isn't it ?
Do you play basketball well ? , No   I'm not very good at it  I play just for the fun of it
Hey   Mary   what's up ? , Just so so  Last night I met this great guy at the bar and we had such a wonderful time   so we decided to meet again tonight
It seems you two are a good match  What qualities do you look for in a friend ? , There's nothing definite I think  I don't have a list or anything   but when I first meet somebody   I can usually tell whether or not that person is going to be a good friend  It seems I have radar helping me spot new friends
Yeah   I know  A friend in need is a friend indeed  I don't need fair-weather friends either , What do you like to do in your spare time ?
I like rumba and tango , Great  I am not interested in Chinese chess  It is too difficult for me
Yes   it is  But it is full of fun and knowledge  What about you   what do you like to do as hobby ? , I like gardening  I take care of them everyday  I like those flowers and the swing in my garden  If the weather is nice   I would like to lie on the lawn
It's OK  It seems we have a lot in common , Oh   really ? That is great news  What does he look like ?
He is a nice guy and very considerate  I am impressed with how smart he is and he has a great sense of humor , Oh   it's love at first sight  When will you see each other again ?
Oh   David  Stop it ! I am a bit nervous ! What should I do if he doesn't call me ? , Come on   Mary   you're a total catch  I bet he will call you  Don't worry
What do you like to do in your spare time ? , I like taking photos
They are beautiful  You did a good job , Thank you for saying so
Just watching some TV , Anything interesting on ?
Just killing time until I find something to do  What are you going to do ? , It's Saturday and we are sitting at home doing nothing  What's wrong with us ?
Where's your girlfriend ? I thought you were going out with her today , She's out shopping with her friends
I only have a couple left  Why don't you pick some up on the way , Ok  See you there in about 30 minutes
Don't believe him  He's a liar , We cannot expect politics to be true anyway
What's her figure ? , Perfect   and I like her charming eyes too
Hi   Tina   it's Joe , Hi   Joe
What's the temperature ? , It's 20 degrees below zero now  It was even colder this morning
I really don't like the winter  I wish it were summer , Me too  How's the weather where you are ?
Oh   hi ! , Please allow me to introduce myself  My name is Tom
Me ? I guess so  I've lived here for about six years now  Have you lived in America very long ? , No   not really  When I left Vietnam   I came to America and I lived with a cousin in Dallas for two years  Where do you work   Alice ?
Well   Tom  It's good to meet you  I have to go now  I am teaching a class this evening   and I need to get to the college , It's nice meeting you too   Alice
What a beautiful day ! , It is really gorgeous out today  I remembered the weatherman said it is supposed to rain
Well   you could never tell about the weather here in New York , Yes   that's true  Still   it's hard to believe  Yesterday our high was only 50 degrees Fahrenheit
Judge from his look   he's a very serious person , As a matter of fact   he is
Oh   hi  I was just watching TV , There's nothing to watch right now
I'd like to   but I have to meet my parents in an hour for dinner  How about tomorrow ? , Yeah  Let's plan something tomorrow
That's great  We can do something outdoors then , Are there any special events going on tomorrow ?
Do you know what time it starts ? , It starts at one PM
How are you doing ? , I'm doing great
What type of movie is that ? , The movie type is drama
What else do you like to do besides watching movies ? , I like to play computer games   read books   go shopping   and play pool
What is your favorite computer game ? , My favorite is Diablo  It used to be Star Craft   but it is getting a little old
That's pretty good  By the way   what are you doing next Saturday ? , I am going to go to the bookstore
Great  I'll see you on Saturday , Ok  See you later
Not much  What a surprise to see you here , Yeah  It's been a couple of months since I saw you
Really ? Where do you work out at ? , I joined the Samsung Health Club last month
I should start exercising more , It's hard work while exercising   but it is a great feeling when I get done
If I want to exercise   I will need to join a gym , I have a couple of guest passes  You want to check out my health club ?
Aright  I'll talk to you later , Ok  Bye
Why ? , MrSmith has changed his job
No   thanks all the same , Well   I am sorry you have to leave so early
So see you , Bye
We send analysts to companies that run into financial difficulties , What kind of clients do you prefer ?
Ann   do you have time next Monday ? , Yeah   what ’ s up ?
Great ! , When and where ?
I am going to invite other guys  See you that day , See you
When did you start it ? , Several years ago
Marvelous  Pass it over  My name's George   by the way , Nice to meet you   George  I'm Irene
Macrohard   eh ? , What do you do ?
Oh   that's George  He looks very drunk , What's he like normally ?
Well   off the record   of course   but I hear that he's got terrible debts  He has his own company   and it's not going very well , Really ? Well   I hate to say this   but I'm not surprised
I know   that's the problem  He can't find any customers  It's a pity   really   because his products are very good  Oh   that reminds me  Did I tell you about my new laptop ? , Oh   don't talk to me about laptops  Mine crashed on Friday and I lost everything  I hate them
Yes   I'll have another cocktail , Vodka martini ?
OK  I'll wait here for you , Who's that striking woman over there ?
Yes   I know   but she's dangerous , Really ? Tell me more
Well   this is just between ourselves   of course   but he was her lover and he wanted to leave her   so she got revenge  I heard him say she was a dangerous woman , Wow
Oh   come on  Everybody knows , Could you excuse me a moment ? I have to make a phone call
I'm in a good mood today   actually  How about you ? , To be honest   I'm a bit fed up
I see ! Do you want to ask her out ? , Sure   but how ?
Then you've got a lot of work to do  You need to get her to notice you first , Easier said than done
That's something you need to overcome  Men should make the first move as most girls prefer being chased , I see  I'll try
Thank you   Peter , Oh   let's come in and enjoy yourself
What wish do you make ? , It's a secret
Oh   that's interesting  Do you have a garden ? , Yes   follow me  Here it is
Do you take care of them everyday ? , Yes   I do
Did you hear about Joe ? She hasn't eaten for days , Why ? What's eating her ?
Someone you're living with , What ? Not my Dad   I hope ! ?
The problem with Joe is that she's too shy to tell him , And the problem with Jack is that he seems to have no interest in girls  He's putting his heart into his stamp collection
Me too , I can't stand the loud noise in the city
When will your vacation end ? , The day after tomorrow
My eyes water continuously  Why ? , Perhaps because of the dirty air
I can't believe that the air in this city is so dirty , Yes  I think I won't come here again next time
Maybe you are right , How are your wedding plans going ?
Neither of us is very religious   so we decided not to get married there , Have you booked the hotel for the reception ?
How time flies ! , Bill and Betty have already grown up
Yeah   oh my god ! It ’ s still there  We have our first date right on there , Do you know that I fell in love with you at the first sight then ?
( Smile ) I can ’ t believe this for it ’ s been 20 years since we got married , So do you feel happy now ?
Would you care for something to drink   Mr  Stone ? , No   thank you   Mrs  Carter  I'm fine for now
Swimming  What about you ? , Indoors activities   such as chess and gymnastics
May I have two tickets for Tiny Times ? , OK  What time ?
Sorry   we have student cards  We can get discounts with these   can't we ? , Sure  That'll be 40 yuan   please
I swear never to drink again  Just give me another chance   please ! , How many chances have I given you ? I don ’ t trust you any more
Let's go in to wait for them , After you
I can't   either  I like watching , Do you have any hobbies ? What is it or what are they ?
I usually read or entertain myself , What kind of books are you interested in ?
When it comes to the entertainment   I think I enjoy dancing  There is nothing I like more than modern dance , Is that your phone ?
Yes   it's got wireless Internet access , That's really convenient  Does it have the Bluetooth ?
Yes   I guess I should try to use it , I really enjoyed that film ! What about you ?
Well   the scene of the hero's struggle with enemies impressed me the most , I loved it   too  To tell you the truth   I even dropped tears
It deserves it  The film gave us a lot of inspiration , Jenny   I was wondering if you   um  are you busy this Friday ?
Saturday my parents are coming to town  What's up ? , What about tonight ? Do you have plans tonight ?
Oh ! That sounds great ! How about six o'clock ? , Are you going out   Jack ?
Hi   Linda  I have two concert complimentary tickets  Will you go with me tonight ? , With the greatest pleasure ! Where is the concert held this evening ?
It ’ s a piano solo  I'm fond of piano   you know , Hah ! OK  Let ’ s go together !
Speaking of classical music   we should never forget about the New Year's Concert of the Vienna Philharmonic , Of course not  People all over the world watch it on TV   or listen to it on the radio
Wow   you're so lucky  I saw it on TV  But it must be so different to be there in the concert hall , That's for sure  You know   I had the greatest time ever
Congratulations  How is your wife doing ? , She is tired   but getting a lot of rest now
If your wife and baby are both happy   what more can you ask for ? , It's been a week   and I haven't slept that well
You'll get used to it  After everything stabilizes   you can regain your health , That's true  I should make sure my wife and baby stay healthy during this time
I said that   didn't I ? But I just don't know what to do with it , You're in one of those in-between stages   aren't you
Everywhere I go ? , Well   it's one way to get through the in-betweens if you really want to grow it out !
Haha  April Fool's ! Did you forget what day it is today ? , Wow   you were pulling my leg all along  I was really fooled
What does she like to do ? , She likes to golf   dance   and eat foreign food
Have you thought about going Dutch ? , Dutch   where's that ?
What do you like to do in your spare time ? , I like playing chess
Do you have any hobbies like playing tennis or things like that ? , Oh   yes  I like playing basketball
Which pair of jeans do you like best ? , I really like the straight legs
That's the style ! You just wear boxers , What if someone got it in their head to give them a tug ? What then ?
We're having a sixties party next week  Do you want to come ? , What is a sixties party ?
Check out your mom's closet  I'll bet she still has something , Good idea  Can I bring some music from that period too ?
Look   my clothes are wet , Mine are wet   too
The Dai people are enthusiastic , Yes
Don't you remember ? Today is March 8th  It's Women's Day , Oh  I've really forgotten it
Happy Women's Day  I love you forever   Mum , Did you pass the test ?
Watch your step  There's a hole in the sidewalk , Oh   I seeThank you
I sure hope so , Why are those people crying ?
Tomb Sweeping Day is a traditional festival in China   on which many Chinese mourn the dead , What do they do ?
I agree  We need to recycle our trash and use public transportation more often , I want to buy a gift for my father  Will you go with me to choose one for him ?
Oh ! How could I forget such an important holiday ? , You also need to choose a gift for your father   right ?
The Bible says that Jesus Christ was resurrected three days after he was crucified  People commemorate that at a festival called Easter , Oh   then when do you celebrate Easter ?
We make a lot of Easter eggs and then paint some designs on them  We'll also go to church and pray , That sounds interesting
Thank you for your love and care over the years  I love you so much , I love you   too
All right  Let me prepare the supper , I want to have Mexican food for dinner
Do you mind retiring earlier ? , No   I don't mind in the least  I want to do something of my own  What about you ?
Yes  It is also called Dragon Boat Festival , Why are you celebrating this festival ?
We'll have rice dumplings  What's more   there are also dragon boat matches in some places of southern China , I see
Why do you want to join it ? , It's very exciting  I think
It seems you're very fond of it , I'd be happy to do something new
Surely I will , Here's the key then
What happens on the holiday ? , Family members usually get together on the Eve of the New Year and have a special dinner to celebrate  Relatives and friends often visit each other during the holiday to wish each other a happy new year
Do you need a ticket ? , Surely   I do  It's hard to come by   isn't it ?
You can be assured of it , Hey   May   how are you doing ?
Don ’ t you know Christmas is coming ? I have a lot of things to get ready , But you ’ re in China  Are you planning on going home for Christmas ?
Americans don ’ t like giving money   they prefer presents you buy for them  So I have to figure out what to buy for all of my family and friends , I've got it  I won ’ t bother you any more  You ’ d better hurry to do it   Christmas is just around the corner
Fine   just don't do it at night , Why not ?
That's right  I thought I'd give it a shot , Well   I wish you good luck !
Anytime  You can reach me at 5558929 , Ok   got it  I will call you sometime next week
Bye   Jason , What's wrong   Frank ?
How can I live without Helen ? , Get a hold of yourself   Bruce  You'll get over her eventually
That sounds interesting , Yes   it helps me to relax
What kind of things do you paint ? , Mainly seascapes
Hey Bobby  What's going on ? , Just taking a smoke break
Thanks , I didn't know you smoked
You ever tried to quit ? , Many times  I'm really addicted  It's harder to stop than you think
I think you're right  Aright  Gotta go to class  Thanks for the cigarette  I'll talk to you later , No problem  I'll talk to you later
What kind of winter sport do you like best ? , My favorite winter sport is skiing  In addition   I am keen on basketball
Do you have any hobbies ? , Yes   I have  I collect stamps   Chinese stamps as well as those from other countries
Do you have any plans for the New Year holiday ? , My whole family are going to Hainan for visiting  What about you ?
Now  you can see why it's called the Lantern Festival , Yes   it deserves its name
They are puzzles  It's a tradition to solve the puzzles on the lanterns during the Lantern Festival , It's interesting and I want to buy one home
Can you read what this says ? , Yes   and you could too if your hair wasn't hanging down in your face
Hey   that's enough about my hair , I know a great hairdresser not far from here and she is cute too
Tom's new business will do well , I don't think so  There's too much competition
I don't stand a chance of passing the exam , Come on   Brenda ! Never say die
I want to redo this poster   but John and Mary think it's good enough as it is , I'm on your side  It needs to be done over
He told me so himself , The bridegroom looks a bit nervous
She is a beautiful bride , I am so happy for them
Harris and Anne are perfect for each other , Yes   they are
For the wedding ? , No   no   for the engagement
Certainly  You are more welcome to do  What is it ? , Tomorrow is my wife's birthday  We both love spicy Chinese dishes  I am wondering if you could recommend a good local restaurant where I can find some good spicy dishes
It is near the university  Five minutes ' walk from your flat   I think , Great  We'll go and have a try  Thank you very much
What are your plans for today ? , Nothing special
Tom   did you see the film last night ? , Yes   I did   I thought it was a failure
Well   I don't see the point of arguing this , Hello   Anna speaking !
Yes  How are you   Anna ? , I am fine  What have you been doing ?
Thanks  I am feeling pretty good about myself too  You know   bigger office   a raise and even an assistant , That's good  So I guess I'll have to make an appointment to see you
A bit over two years  This is a fast-moving company   and seniority isn ’ t the only factor in deciding promotions , How do you like your new boss ?
Yeah  He was a real slave driver  He probably would have loved it if we were robots , Forget about him  Come over to my house tonight  Let's get drunk
Bye , Happy birthday   Ann  Many happy returns of the day ! Here is a present for you
That's Cathy  She is pretty   isn't she ? She likes dancing  Ask her to dance , Well   I don't know
Donna   you really shocked everyone at the party last night ! , You mean with my performance ?
Where did you learn to sing like that ? , I was part of a band in school
Hi   Jim and Wendy  Where're you going ? , We're going to that new restaurant for lunch  Would you like to join us ?
Here is a good place  Let's get out , Wow  We don't get to see this in the city !
Amazing  The sun is almost gone and yet there is still color everywhere ! , Where is our camera ? Let's see if we can catch this on film !
I'm going to go hiking  Do you want to join me ? , What do you think of this suit ? Do I look good or what ?
Yes   but not the Ritz Carlton   the " Ritz " is a pizza place with peanut shells on the floor , In that case   let me make a quick change into my street clothes
Can we go to the Carlton next time and can you wear that fabulous suit ? , Hey Sarah  Why are you limping ?
Yeah  And I never want to go again , I remember the first time I went  My back was sore   I couldn't sit down because it hurt my butt   and my legs would cramp if I walked too fast
Ha  There won't be a next time , You gotta give it a chance  It's fun after awhile
No  What ? , He got arrested on Friday night and spent the night in jail
Was he out with the guys from the bank ? , Yes   I think so
Oh   really  I thought he lived with his wife , No   she left him last year
He lost his wallet and keys , Oh yes   well   he tried to climb in through the bathroom window   but apparently he slipped and broke the glass with his foot  The neighbors heard him and thought a robbery was in progress   so they called the police
So then what happened ? , Well   when he sobered up   he called someone from work to come and bail him out
What do you mean his grandmothers are already dead ? Wait a minute   you don't think he's avoiding me   do you ? , Well you know   claiming that your grandmother is sick is the classic excuse used to get out of doing something
Hey Jane  How are you doing these days ? , Hi Martha  Everything is perfect
You're so lucky  I hope to get married to a guy like that , I'm so happy  Even though we are both working   we get to spend a lot of time with each other in the evening and on the weekends
Sound like everything is great , You are married to a foreigner   aren't you ? So what's it like ?
Now we have a two-year-old boy  We're very happy that he's healthy and smart , Oh   so he's half Chinese and half American  That's unusual  What languages does he speak   then ?
Yes   people surely can  He's whiter than the Chinese kids   and his hair is a little blonde  My husband says his eyes are very Chinese though , Good afternoon   Johnson
Did you hear what happened to Mike last night ? , No   what ?
Well   I don't know the details   but , Hello   Rebecca   fancy meeting you here !
Fine   thank you   and you ? , Pretty good  What brings you here ?
Yes   thanks  Did you ? , Not bad  What did you do ?
Hi   Tony  Haven ’ t seen you for a long time  How have you been ? , OK   I ’ Ve been looking for a job for days   and I haven ’ t found one yet  It's so hard finding work these days  Have you had any luck ?
Well   $ 10 per hour   but I can keep the tips  That comes to roughly $ 80 every evening , Not bad
There ’ s no rush  You can see him tomorrow  I ’ Ve told him about you  He promised to give you the job , That was nice of you   Susan  Thanks a lot
First of all   you must be punctual  You should be there before 6 p  m  so that you will have half an hour for preparation changing clothes and things like that  Then   remember you should smile  Smile to your customers all the time  Never pull a long face even If you feel awful that day  Anything else ? Oh   yes  Never argue with your boss  Learn to say ' Yes   sir  ' , Be a yes-man   you mean ?
Here ’ s your hot dog and beer  What happened ? Did I miss anything ? , Yeah   Cal Ripen just hit a home run
So Baltimore is winning ? , Right
The fans are great here   too  Not like in Philadelphia , It was a great idea to spend a day watching a game
What are you so excited about ? , I'm standing in front of an exquisite work of art !
There are tons of other paintings that I think are better , Maybe so   but do you have any idea how much this one is worth ?
Whoa , Are you busy next Saturday ?
Sure I like shopping  Who is organizing the party ? , One of the girls in my office
That's easy   how about a cowgirl ? Oh I know even better   a Canadian Mountie , Well where am I going to get that sort of costume ?
Excellent   come over at ten o'clock and we will start at the shopping center   the one around the corner from my house  They have just the shop we need , Hello   Janet
Ah   this is my daughter's birthday present  Her birthday is next week , And when is your son's birthday ?
And when is your birthday ? , Oh   my birthday is in December just before Xmas so of course nobody remembers
Well   what do you want to see ? I don't think there are many good movies out right now , Mmmm  I know ! We can go to a really bad sci-fi movie and sit in the back of the theater and make fun of it  What do you think ?
Well   I think you look very pretty in your polka dot purple dress with your hair piled at the rear  That makes you very graceful and mysterious , Yeah   that's a good idea  Let me try it
Sure   more elegant and taller , I shall wear light make-up instead of heavy  The face powder will lighten my skin color
Um   what will you do this weekend ? , How about a movie ? We haven't done that for a while
Ok  Maybe you should invite your sister along   too , I'd like to reserve two seats for tomorrow night
Not unless you want the matinee , What do you think about violence in movies ?
If you ask me   I have to disagree  Something shouldn't be watched for fun , I plan to emigrate to Canada
But as to me finding a good job is the most important thing , Maybe you are right   so I will try my best to find a suitable job
Aren't there any other seats ? , No   I'm afraid that's it
Hi Joe , How's the weather there today ?
It's 30 degrees now  It was even colder this morning , Have you heard what the weather is going to be like tomorrow ?
Me too  How's the weather where you are ? , It's not too bad   but it's pretty cold here too  It was about 45 today and it rained this afternoon  I heard it's going to be a little warmer tomorrow
I suppose there's nothing cheaper   is there ? , No  Nothing  I'm sorry
Black Rose , Soda or water ?
So Emily   what do you like to do for fun ? , I like to go to the movies  What do you do in your free time ?
Did you do anything fun over the weekend ? , I didn't want to go out last weekend   so I decided to stay at home and watch a movie
Did you download a movie or rent it at the store ? , I downloaded it so that I didn't have to remember to return it
Yeah   I'm really into video games  In fact   all my friends are on the Internet  I've never met any of them in the real world , Oh really  well you must be very popular on the Internet  But it's true that it's nice to do some things in the comfort of your own home
Are you there yet ? , Yes
Where are you ? , On the second floor
What ? , Oh   Can you hear me OK ? I said   come to the second floor
Do you want to get something to eat later ? , No   I'm still full from dinner
OK   see you soon , Bye
It's my pleasure  Actually   it's really hard to say as individual tastes are different  As for myself   I'd like to recommend gin and tonic , Well   I'll try gin and tonic
How would you like your Bourbon   straight or on the rock ? , With iced water   please
The bourbon is 15 dollars plus 10 % service charge  So the total is 165 dollars , That is OK  Here is 20 dollars and you can keep the change
I usually go in my free time on the weekends  How about you ? , The movie theater is always so crowded on the weekends  I like to go to the movies during the week
Not really   I like watching horror movies   like ' The Unborn  ' , You like horror movies ? I don't like them because they're too scary ! I like comedies because I love to laugh
Yeah it's too bad  but actually I think I know what to do , What's that ?
Of course ! Or are you still too scared ! , No way ! That sounds great !
You're absolutely right  The acting could be better , To be fair   though   both the costumes and scenery are marvelous
You are kidding   but she's so helpful , Tom  you are her boss   you down  Of course   she's helpful to you
It's snowing heavily , It is very common in the winter in Ottawa
From mid-November   snow started to pile up in Ottawa , I think I will be adapted to it
It's almost Christmas  What are you doing this weekend ? , Nothing special   just working  Why do you ask ?
Friday's not good  I think the stores will be very crowded and I have to work , OK   then let's try to go this weekend  I should know if I can go by Friday  Is it OK if I call you then ?
233-331-8828  Let me give you my email address too  It's Tom861@gmailcom , OK   I'll talk to you soon
I'm not sure about that  How would people get to work ? , Well   why not use buses or the MET ?
Well   I don't often use them   I wouldn't really know , What are you doing over the weekend   Sara ?
Why not ? , Well   I have a lot of work  I'll see how it goes
I see , If you need any further information   please don't hesitate to ask me
What is its national anthem ? , The national anthem of Canada is ' O Canada '
I immigrated here last year , What do you do ?
Great idea ! Peter   I could use the drink , How about the new bar across road ?
excellent ! That sounds like a plan , Would you like to go to the theater with me tomorrow ?
Matinee or evening ? , Evening
Wonderful   I'll go with you , Is there anything available for tonight ?
